FileName,FunctionName,LoopNumber,LoopNestDepth,ExitBranchCount,InstCount,ArrayAccessCount,ComparisonToZeroCount,ComparisonToConstantCount,IntCmpCount,FloatCmpCount,DoubleCmpCount,PointerCmpCount,NullPointerCmpCount,MemAccessCount,ExpressionCount,IfStmtCount,FunctionCallCount,AssignmentCount,MinArrSize,MaxArrSize,NumNodes,CyclomaticComplexity,AddInstCount,AllocaInstCount,AndInstCount,OrInstCount,BitcastInstCount,BranchInstCount,DivisionInstCount,FMulInstCount,MulInstCount,LoadInstCount,PhiInstCount,StoreInstCount,SubInstCount,ExitCounterValue,MaxLiveVars
s138205972.c,main,1,1,1,65,28,0,0,7,0,0,0,0,28,10,6,0,5,2300,2300,17,8,3,0,0,0,0,17,0,0,0,23,2,5,0,-1,9
s138205972.c,main,2,2,1,17,7,0,0,2,0,0,0,0,7,3,1,0,1,2300,2300,4,3,1,0,0,0,0,4,0,0,0,6,1,1,0,-1,9
s138205972.c,main,3,2,1,17,7,0,0,2,0,0,0,0,7,3,1,0,1,2300,2300,4,3,1,0,0,0,0,4,0,0,0,6,1,1,0,-1,9
s723664773.c,main,0,1,1,23,8,0,2,3,0,0,0,0,8,7,2,1,2,0,0,7,4,2,0,0,0,0,7,0,0,0,6,0,2,0,-1,5
s688583338.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s688583338.c,main,1,1,1,24,9,0,2,3,0,0,0,0,9,7,2,0,2,0,0,6,4,2,0,0,0,0,6,0,0,0,7,0,2,0,-1,8
s400862344.c,main,0,1,1,22,8,0,2,3,0,0,0,0,8,7,2,1,2,0,0,6,4,2,0,0,0,0,6,0,0,0,6,0,2,0,-1,5
s805831392.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s805831392.c,main,1,1,1,24,9,0,2,3,0,0,0,0,9,7,2,0,2,100,100,6,4,2,0,0,0,0,6,0,0,0,7,0,2,0,-1,8
s651576034.c,main,0,1,1,28,10,0,2,3,0,0,0,0,10,7,2,1,2,100,100,6,4,2,0,0,0,0,6,0,0,0,8,0,2,0,-1,8
s833842466.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s833842466.c,main,1,1,1,24,9,0,2,3,0,0,0,0,9,7,2,0,2,0,0,6,4,2,0,0,0,0,6,0,0,0,7,0,2,0,-1,8
s670487878.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s827320628.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s827320628.c,main,1,1,1,24,9,0,2,3,0,0,0,0,9,7,2,0,2,0,0,6,4,2,0,0,0,0,6,0,0,0,7,0,2,0,-1,8
s670487878.c,main,1,1,1,24,8,0,1,2,0,0,0,0,8,9,1,0,2,0,0,5,3,4,0,0,0,0,5,1,0,1,6,0,2,0,-1,10
s964110357.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s964110357.c,main,1,1,1,27,9,0,2,3,0,0,0,0,9,6,2,1,1,0,0,7,4,1,0,0,0,0,7,0,0,0,8,0,1,0,-1,8
s201061813.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s085219080.c,main,0,1,1,14,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,6
s085219080.c,main,1,1,1,26,9,2,2,3,0,0,0,0,9,8,2,0,2,105,105,7,4,3,0,0,0,0,7,0,0,0,7,0,2,0,-1,8
s857219595.c,main,0,1,1,28,10,2,2,3,0,0,0,0,10,7,2,1,2,0,0,6,4,2,0,0,0,0,6,0,0,0,8,0,2,0,-1,8
s171330115.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s171330115.c,main,1,1,1,20,8,0,1,2,0,0,0,0,8,5,1,0,2,100,100,5,3,2,0,0,0,0,5,0,0,0,6,0,2,0,-1,8
s003015143.c,main,0,1,1,14,6,0,0,1,0,0,0,0,6,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,5,0,1,0,-1,6
s003015143.c,main,1,1,1,25,10,0,2,3,0,0,0,0,10,7,2,0,2,0,0,6,4,2,0,0,0,0,6,0,0,0,8,0,2,0,-1,9
s131579379.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s436720671.c,main,0,1,1,15,7,0,0,1,0,0,0,0,7,2,0,1,2,0,0,3,2,1,0,0,0,0,3,0,0,0,5,0,2,0,-1,7
s436720671.c,main,1,1,1,24,9,0,2,3,0,0,0,0,9,7,2,0,2,0,0,6,4,2,0,0,0,0,6,0,0,0,7,0,2,0,-1,8
s131579379.c,main,1,1,1,25,9,0,2,3,0,0,0,0,9,8,2,0,2,255,255,6,4,3,0,0,0,0,6,0,0,0,7,0,2,0,-1,8
s749727028.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s749727028.c,main,1,1,1,23,10,0,0,1,0,1,0,0,10,5,1,0,3,0,0,5,3,2,0,0,0,0,5,0,0,0,7,0,3,0,-1,11
s735765026.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s735765026.c,main,1,1,1,20,8,1,1,2,0,0,0,0,8,5,1,0,2,101,101,5,3,2,0,0,0,0,5,0,0,0,6,0,2,0,-1,8
s887674145.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s662953088.c,main,0,1,1,29,10,0,2,3,0,0,0,0,10,8,2,1,2,100,100,6,4,3,0,0,0,0,6,0,0,0,8,0,2,0,-1,9
s887674145.c,main,1,1,1,20,8,0,1,2,0,0,0,0,8,5,1,0,2,200,200,5,3,2,0,0,0,0,5,0,0,0,6,0,2,0,-1,8
s417549096.c,main,0,1,1,15,8,0,0,1,0,0,0,0,8,2,0,1,3,100,100,2,2,1,0,0,0,0,2,0,0,0,5,0,3,0,-1,9
s417549096.c,main,1,1,1,24,9,2,2,3,0,0,0,0,9,7,2,0,2,100,100,6,4,2,0,0,0,0,6,0,0,0,7,0,2,0,-1,8
s131630727.c,main,0,1,1,12,4,0,1,1,0,0,0,0,4,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,3,0,1,0,-1,5
s131630727.c,main,1,1,1,27,10,0,1,3,0,0,0,0,10,8,2,0,2,100,100,7,4,2,0,0,0,0,7,0,0,3,8,0,2,0,-1,10
s386929468.c,main,0,1,1,14,5,0,0,1,0,0,0,0,5,3,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,1,-1,6
s386929468.c,main,1,1,1,21,8,0,1,2,0,0,0,0,8,6,1,0,2,0,0,5,3,2,0,0,0,0,5,0,0,0,6,0,2,1,-1,8
s554880837.c,main,0,1,1,22,8,1,2,3,0,0,0,0,8,7,2,1,2,0,0,6,4,2,0,0,0,0,6,0,0,0,6,0,2,0,-1,5
s227578732.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s227578732.c,main,1,1,1,25,9,2,2,3,0,0,0,0,9,7,2,0,2,100,100,7,4,2,0,0,0,0,7,0,0,0,7,0,2,0,-1,8
s517217596.c,sort_dic,0,1,2,27,14,0,0,2,0,0,0,0,14,3,1,0,3,0,0,4,2,1,0,0,0,0,4,0,0,0,11,0,3,0,-1,20
s517217596.c,main,0,1,1,14,5,0,0,1,0,0,0,0,5,3,0,1,1,0,0,3,2,2,0,0,0,0,3,0,0,0,4,0,1,0,-1,6
s517217596.c,main,1,1,1,25,9,2,2,3,0,0,0,0,9,8,2,0,2,0,0,6,4,3,0,0,0,0,6,0,0,0,7,0,2,0,-1,7
s183522449.c,main,0,1,1,28,10,0,2,3,0,0,0,0,10,7,2,1,2,100,100,6,4,2,0,0,0,0,6,0,0,0,8,0,2,0,-1,11
s321295266.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s321295266.c,main,1,1,1,20,8,0,1,2,0,0,0,0,8,5,1,0,2,200,200,5,3,2,0,0,0,0,5,0,0,0,6,0,2,0,-1,8
s957820419.c,main,0,1,1,31,11,0,2,3,0,0,0,0,11,7,2,1,2,0,0,7,4,3,0,0,0,0,7,0,0,0,9,1,2,0,-1,8
s299218009.c,main,0,1,1,14,6,0,0,1,0,0,0,0,6,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,5,0,1,0,-1,6
s299218009.c,main,1,1,1,21,9,0,1,2,0,0,0,0,9,5,1,0,2,0,0,5,3,2,0,0,0,0,5,0,0,0,7,0,2,0,-1,9
s984215380.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s984215380.c,main,1,1,1,25,9,2,2,3,0,0,0,0,9,8,2,0,2,200,200,6,4,3,0,0,0,0,6,0,0,0,7,0,2,0,-1,8
s331187735.c,main,0,1,1,22,8,0,2,3,0,0,0,0,8,7,2,1,2,0,0,6,4,2,0,0,0,0,6,0,0,0,6,0,2,0,-1,5
s813377814.c,main,0,1,1,26,9,1,2,3,0,0,0,0,9,7,2,2,2,0,0,6,4,2,0,0,0,0,6,0,0,0,7,0,2,0,-1,9
s074148545.c,main,0,1,1,15,7,0,0,1,0,0,0,0,7,2,0,1,2,0,0,3,2,1,0,0,0,0,3,0,0,0,5,0,2,0,-1,7
s074148545.c,main,1,1,1,24,9,0,2,3,0,0,0,0,9,7,2,0,2,0,0,6,4,2,0,0,0,0,6,0,0,0,7,0,2,0,-1,8
s354843468.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s354843468.c,main,1,1,1,25,9,0,2,3,0,0,0,0,9,7,2,0,2,0,0,7,4,2,0,0,0,0,7,0,0,0,7,0,2,0,-1,8
s000634153.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s000634153.c,main,1,1,1,24,9,2,2,3,0,0,0,0,9,7,2,0,2,0,0,6,4,2,0,0,0,0,6,0,0,0,7,0,2,0,-1,8
s653402179.c,main,0,1,1,21,8,2,2,3,0,0,0,0,8,6,2,1,2,0,0,6,4,2,0,0,0,0,6,0,0,0,6,0,2,0,-1,5
s048168817.c,main,0,1,1,30,10,0,2,3,0,0,0,0,10,8,2,1,2,0,0,7,4,3,0,0,0,0,7,0,0,0,8,0,2,0,-1,9
s926936328.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s926936328.c,main,1,1,1,25,9,0,2,3,0,0,0,0,9,7,2,0,2,0,0,7,4,2,0,0,0,0,7,0,0,0,7,0,2,0,-1,8
s987369372.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s987369372.c,main,1,1,1,25,9,0,2,3,0,0,0,0,9,8,2,0,2,100,100,6,4,3,0,0,0,0,6,0,0,0,7,0,2,0,-1,8
s515548339.c,main,0,1,1,15,8,0,0,1,0,0,0,0,8,2,0,1,3,100,100,2,2,1,0,0,0,0,2,0,0,0,5,0,3,0,-1,9
s515548339.c,main,1,1,1,24,9,2,2,3,0,0,0,0,9,7,2,0,2,100,100,6,4,2,0,0,0,0,6,0,0,0,7,0,2,0,-1,8
s849252859.c,main,0,1,1,28,10,1,2,3,0,0,0,0,10,7,2,1,2,0,0,6,4,2,0,0,0,0,6,0,0,0,8,0,2,0,-1,8
s083369438.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s083369438.c,main,1,1,1,24,9,1,2,3,0,0,0,0,9,7,2,0,2,101,101,6,4,2,0,0,0,0,6,0,0,0,7,0,2,0,-1,8
s147028966.c,main,0,1,1,32,11,0,2,3,0,0,0,0,11,8,2,1,2,0,0,7,4,3,0,0,0,0,7,0,0,0,9,1,2,0,-1,9
s377194729.c,main,0,1,1,22,8,2,2,3,0,0,0,0,8,7,2,1,2,0,0,6,4,2,0,0,0,0,6,0,0,0,6,0,2,0,-1,5
s112162788.c,main,0,1,2,19,7,0,1,2,0,0,0,0,7,3,1,1,1,0,0,4,2,1,0,0,0,0,4,0,0,0,6,0,1,0,-1,10
s112162788.c,main,1,1,1,20,8,0,1,2,0,0,0,0,8,5,1,0,2,0,0,5,3,2,0,0,0,0,5,0,0,0,6,0,2,0,-1,8
s765455231.c,main,0,1,1,23,8,1,2,3,0,0,0,0,8,7,2,1,2,0,0,6,4,2,0,0,0,0,6,0,0,0,6,0,2,0,-1,6
s020151936.c,main,0,1,1,22,8,2,2,3,0,0,0,0,8,7,2,1,2,0,0,6,4,2,0,0,0,0,6,0,0,0,6,0,2,0,-1,5
s167151432.c,main,0,1,1,22,8,1,2,3,0,0,0,0,8,7,2,1,2,0,0,6,4,2,0,0,0,0,6,0,0,0,6,0,2,0,-1,5
s570397193.c,main,0,1,1,22,8,2,2,3,0,0,0,0,8,7,2,1,2,0,0,6,4,2,0,0,0,0,6,0,0,0,6,0,2,0,-1,5
s843888709.c,main,0,1,1,22,9,0,1,3,0,0,0,0,9,6,2,1,2,0,0,6,4,2,0,0,0,0,6,0,0,0,7,0,2,0,-1,5
s581559608.c,main,0,1,1,23,8,1,2,3,0,0,0,0,8,7,2,1,2,0,0,7,4,2,0,0,0,0,7,0,0,0,6,0,2,0,-1,5
s475252080.c,main,0,1,2,15,5,0,1,2,0,0,0,0,5,3,1,1,1,0,0,4,2,1,0,0,0,0,4,0,0,0,4,0,1,0,-1,6
s475252080.c,main,1,1,1,25,9,2,2,3,0,0,0,0,9,8,2,0,2,0,0,6,4,3,0,0,0,0,6,0,0,0,7,0,2,0,-1,7
s404711543.c,main,0,1,2,25,10,0,1,3,0,0,0,0,10,7,2,2,3,0,0,6,3,3,0,0,0,0,6,0,0,0,7,0,3,0,-1,6
s126973502.c,main,0,1,1,24,8,2,2,3,0,0,0,0,8,7,2,2,2,0,0,7,4,2,0,0,0,0,7,0,0,0,6,0,2,0,-1,6
s399144810.c,main,0,1,1,30,10,0,2,3,0,0,0,0,10,9,2,1,2,0,0,6,4,2,0,0,0,0,6,0,0,0,8,0,2,2,-1,9
s124709292.c,main,0,1,1,17,5,0,0,0,0,0,1,1,5,2,0,1,1,1000,1000,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,12
s124709292.c,main,1,1,1,43,17,0,0,4,0,0,0,0,17,11,3,0,4,1000,1000,11,5,3,0,0,0,0,11,0,0,4,13,0,4,0,-1,10
s124709292.c,main,2,2,1,25,10,0,0,2,0,0,0,0,10,6,1,0,2,1000,1000,5,3,2,0,0,0,0,5,0,0,2,8,0,2,0,-1,10
s200622398.c,main,0,1,1,15,8,0,0,1,0,0,0,0,8,2,0,1,3,101,101,2,2,1,0,0,0,0,2,0,0,0,5,0,3,0,-1,9
s200622398.c,main,1,1,1,26,11,2,2,3,0,0,0,0,11,7,2,0,3,101,101,6,4,2,0,0,0,0,6,0,0,0,8,0,3,0,-1,10
s945315105.c,main,0,1,1,16,7,0,0,1,0,0,0,0,7,3,0,1,2,0,0,3,2,1,0,0,0,0,3,0,0,0,5,0,2,1,-1,7
s945315105.c,main,1,1,1,20,8,0,1,2,0,0,0,0,8,5,1,0,2,0,0,5,3,2,0,0,0,0,5,0,0,0,6,0,2,0,-1,8
s804506634.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s804506634.c,main,1,1,1,25,9,0,2,3,0,0,0,0,9,8,2,0,2,100,100,6,4,2,0,0,0,0,6,0,0,0,7,0,2,1,-1,9
s231093062.c,main,0,1,2,19,7,0,1,2,0,0,0,0,7,3,1,1,1,0,0,4,2,1,0,0,0,0,4,0,0,0,6,0,1,0,-1,10
s231093062.c,main,1,1,1,20,8,0,1,2,0,0,0,0,8,5,1,0,2,0,0,5,3,2,0,0,0,0,5,0,0,0,6,0,2,0,-1,8
s639053929.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,4
s639053929.c,main,1,1,1,24,9,0,2,3,0,0,0,0,9,7,2,0,2,0,0,6,4,2,0,0,0,0,6,0,0,0,7,0,2,0,-1,7
s452776357.c,main,0,1,1,22,8,2,2,3,0,0,0,0,8,7,2,1,2,0,0,6,4,2,0,0,0,0,6,0,0,0,6,0,2,0,-1,5
s527553140.c,main,0,1,1,33,12,1,4,5,0,0,0,0,12,11,4,1,3,0,0,9,6,3,0,0,0,0,9,0,0,0,9,0,3,0,-1,5
s495979508.c,main,0,1,1,28,10,1,2,3,0,0,0,0,10,7,2,1,2,0,0,6,4,2,0,0,0,0,6,0,0,0,8,0,2,0,-1,8
s283780172.c,W_Length,0,1,1,11,5,1,1,1,0,0,0,0,5,2,0,0,2,0,0,2,2,1,0,0,0,0,2,0,0,0,3,0,2,0,-1,6
s283780172.c,main,0,1,1,28,10,0,2,3,0,0,0,0,10,7,2,1,2,210000,210000,6,4,2,0,0,0,0,6,0,0,0,8,0,2,0,-1,11
s628936962.c,main,0,1,1,15,7,0,0,1,0,0,0,0,7,2,0,1,2,0,0,3,2,1,0,0,0,0,3,0,0,0,5,0,2,0,-1,7
s628936962.c,main,1,1,1,24,9,2,2,3,0,0,0,0,9,7,2,0,2,0,0,6,4,2,0,0,0,0,6,0,0,0,7,0,2,0,-1,8
s864055823.c,main,0,1,1,21,8,1,1,2,0,0,0,0,8,7,1,1,2,0,0,5,3,3,0,0,0,0,5,0,0,1,6,0,2,0,-1,8
s701611887.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s701611887.c,main,1,1,1,20,8,0,1,2,0,0,0,0,8,5,1,0,2,0,0,5,3,2,0,0,0,0,5,0,0,0,6,0,2,0,-1,8
s693005720.c,main,0,1,1,30,10,0,2,3,0,0,0,0,10,8,2,1,2,0,0,7,4,3,0,0,0,0,7,0,0,0,8,0,2,0,-1,9
s509790474.c,main,0,1,1,28,10,1,2,3,0,0,0,0,10,7,2,1,2,0,0,6,4,2,0,0,0,0,6,0,0,0,8,0,2,0,-1,8
s470193961.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s470193961.c,main,1,1,1,20,8,0,1,2,0,0,0,0,8,5,1,0,2,100,100,5,3,2,0,0,0,0,5,0,0,0,6,0,2,0,-1,8
s501003299.c,main,0,1,1,23,8,2,2,3,0,0,0,0,8,7,2,1,2,0,0,7,4,2,0,0,0,0,7,0,0,0,6,0,2,0,-1,5
s410863610.c,main,0,1,1,22,8,1,2,3,0,0,0,0,8,7,2,1,2,0,0,6,4,2,0,0,0,0,6,0,0,0,6,0,2,0,-1,5
s187541099.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s921405123.c,main,0,1,1,28,10,0,2,3,0,0,0,0,10,7,2,1,2,102,102,6,4,2,0,0,0,0,6,0,0,0,8,0,2,0,-1,8
s577900079.c,main,0,1,1,28,10,0,2,3,0,0,0,0,10,7,2,1,2,100,100,6,4,2,0,0,0,0,6,0,0,0,8,0,2,0,-1,11
s218936802.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s218936802.c,main,1,1,1,20,8,0,1,2,0,0,0,0,8,5,1,0,2,0,0,5,3,2,0,0,0,0,5,0,0,0,6,0,2,0,-1,8
s133490015.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s133490015.c,main,1,1,1,20,8,1,1,2,0,0,0,0,8,5,1,0,2,100,100,5,3,2,0,0,0,0,5,0,0,0,6,0,2,0,-1,8
s240659621.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s240659621.c,main,1,1,1,20,8,0,1,2,0,0,0,0,8,5,1,0,2,0,0,5,3,2,0,0,0,0,5,0,0,0,6,0,2,0,-1,8
s046009604.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s046009604.c,main,1,1,1,24,9,1,2,3,0,0,0,0,9,7,2,0,2,0,0,6,4,2,0,0,0,0,6,0,0,0,7,0,2,0,-1,8
s211145649.c,main,0,1,1,22,8,0,2,3,0,0,0,0,8,7,2,1,2,0,0,6,4,2,0,0,0,0,6,0,0,0,6,0,2,0,-1,5
s769633733.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s769633733.c,main,1,1,1,14,6,0,0,1,0,0,0,0,6,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,5,0,1,0,-1,6
s187541099.c,main,1,1,1,21,8,1,1,2,0,0,0,0,8,6,1,0,2,101,101,5,3,3,0,0,0,0,5,0,0,0,6,0,2,0,-1,8
s229732060.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s229732060.c,main,1,1,1,24,9,0,2,3,0,0,0,0,9,7,2,0,2,101,101,6,4,2,0,0,0,0,6,0,0,0,7,0,2,0,-1,8
s945034364.c,main,0,1,1,14,5,0,0,1,0,0,0,0,5,3,0,1,1,0,0,3,2,2,0,0,0,0,3,0,0,0,4,0,1,0,-1,6
s945034364.c,main,1,1,1,25,9,2,2,3,0,0,0,0,9,8,2,0,2,100,100,6,4,3,0,0,0,0,6,0,0,0,7,0,2,0,-1,8
s510973198.c,main,0,1,1,15,8,0,0,1,0,0,0,0,8,2,0,1,3,100,100,2,2,1,0,0,0,0,2,0,0,0,5,0,3,0,-1,9
s428834199.c,main,0,1,1,21,10,0,1,2,0,0,0,0,10,3,1,2,4,100,100,4,3,1,0,0,0,0,4,0,0,0,6,0,4,0,-1,9
s428834199.c,main,1,1,1,26,11,2,2,3,0,0,0,0,11,7,2,0,3,100,100,6,4,2,0,0,0,0,6,0,0,0,8,0,3,0,-1,10
s964641375.c,nextint,0,1,1,20,4,0,2,3,0,0,0,0,4,3,2,1,1,0,0,6,4,0,0,0,0,0,6,0,0,0,3,2,1,0,-1,4
s964641375.c,nextint,1,1,1,21,6,0,1,2,0,0,0,0,6,5,1,1,2,0,0,4,3,1,0,0,0,0,4,0,0,1,4,1,2,1,-1,10
s964641375.c,nextlong,0,1,1,20,4,0,2,3,0,0,0,0,4,3,2,1,1,0,0,6,4,0,0,0,0,0,6,0,0,0,3,2,1,0,-1,4
s964641375.c,nextlong,1,1,1,21,6,0,1,2,0,0,0,0,6,5,1,1,2,0,0,4,3,1,0,0,0,0,4,0,0,1,4,1,2,1,-1,10
s964641375.c,nextstr,0,1,1,14,3,0,2,2,0,0,0,0,3,2,1,1,1,0,0,4,3,0,0,0,0,0,4,0,0,0,2,1,1,0,-1,4
s964641375.c,nextstr,1,1,1,22,9,0,2,2,0,0,0,0,9,3,1,1,4,0,0,4,3,1,0,0,0,0,4,0,0,0,5,1,4,0,-1,10
s964641375.c,rsorta_d32,0,1,1,128,57,1,3,5,0,0,0,0,57,25,4,1,17,256,256,19,6,8,0,2,0,0,19,0,0,4,40,0,17,2,-1,25
s964641375.c,rsorta_d32,1,2,1,27,11,0,0,1,0,0,0,0,11,7,0,0,2,256,256,3,2,2,0,1,0,0,3,0,0,1,9,0,2,0,-1,23
s964641375.c,rsorta_d32,2,2,1,19,8,0,1,1,0,0,0,0,8,4,0,0,2,256,256,3,2,2,0,0,0,0,3,0,0,0,6,0,2,1,-1,12
s964641375.c,rsorta_d32,3,2,1,56,24,1,1,2,0,0,0,0,24,11,1,0,6,256,256,7,3,3,0,1,0,0,7,0,0,3,18,0,6,0,-1,25
s964641375.c,rsorta_d32,4,3,1,27,12,0,0,1,0,0,0,0,12,4,0,0,2,0,0,3,2,1,0,0,0,0,3,0,0,2,10,0,2,0,-1,24
s964641375.c,main,0,1,1,21,9,0,1,2,0,0,0,0,9,6,1,1,3,0,0,5,3,2,0,2,0,0,5,0,0,0,6,0,3,0,-1,8
s155926834.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s155926834.c,main,1,1,1,24,9,1,2,3,0,0,0,0,9,7,2,0,2,100,100,6,4,2,0,0,0,0,6,0,0,0,7,0,2,0,-1,8
s500346213.c,main,0,1,1,29,10,0,2,3,0,0,0,0,10,8,2,1,2,100,100,6,4,3,0,0,0,0,6,0,0,0,8,0,2,0,-1,11
s672206925.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s672206925.c,main,1,1,1,24,9,0,2,3,0,0,0,0,9,7,2,0,2,101,101,6,4,2,0,0,0,0,6,0,0,0,7,0,2,0,-1,8
s332969627.c,main,0,1,1,29,10,2,2,3,0,0,0,0,10,7,2,1,2,0,0,7,4,2,0,0,0,0,7,0,0,0,8,0,2,0,-1,11
s243901941.c,main,0,1,1,28,10,1,2,3,0,0,0,0,10,7,2,1,2,101,101,6,4,2,0,0,0,0,6,0,0,0,8,0,2,0,-1,8
s897690462.c,main,0,1,1,12,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s897690462.c,main,1,1,1,23,9,2,2,3,0,0,0,0,9,7,2,0,2,0,0,6,4,2,0,0,0,0,6,0,0,0,7,0,2,0,-1,7
s752059539.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s752059539.c,main,1,1,1,14,6,0,0,1,0,0,0,0,6,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,5,0,1,0,-1,6
s846401242.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
